"","lon","lat"
"108",-74.9674131,40.362122
"109",-81.8538669,41.4057985
"110",-95.9359977,36.7435531
"111",NA,NA
"112",NA,NA
"113",NA,NA
"114",-82.9000751,32.1656221
"115",NA,NA
"116",-79.3831843,43.653226
"117",-71.3824374,42.4072107
"118",-84.1916069,39.7589478
"119",2.213749,46.227638
"120",NA,NA
"121",NA,NA
"122",-122.3053996,37.5512983
"123",-119.4179324,36.778261
"124",NA,NA
"125",NA,NA
"126",-79.0192997,35.7595731
"127",-74.8648873,40.071222
"128",-113.4909267,53.544389
"129",-113.4909267,53.544389
"130",NA,NA
"131",NA,NA
"132",NA,NA
"133",-79.0192997,35.7595731
"134",-93.097702,41.8780025
"135",-97.7701519,30.2229723
"136",-82.907123,40.4172871
"137",-119.2904606,36.3299085
"138",NA,NA
"139",-84.3879824,33.7489954
"140",NA,NA
"141",-106.346771,56.130366
"142",-106.346771,56.130366
"143",-96.8726295,32.783567
"144",-95.3010624,32.3512601
"145",-96.7969879,32.7766642
"146",NA,NA
"147",-122.6587185,45.5122308
"148",NA,NA
"149",NA,NA
"150",-61.287228,12.984305
"151",-94.3413168,34.0378916
"152",-94.3413168,34.0378916
"153",-93.1257723,44.7394103
"154",-71.0588801,42.3600825
"155",-81.1637245,33.836081
"156",NA,NA
"157",-77.0368707,38.9071923
"158",-81.3440483,28.6976896
"159",NA,NA
"160",-79.0716958,38.149576
"161",-79.0716958,38.149576
"162",NA,NA
"163",-79.3541681,43.6768901
"164",-77.1945247,41.2033216
"165",NA,NA
"166",-93.3741647,44.8709601
"167",-83.4482529,39.8864493
"168",NA,NA
"169",-102.3676431,31.8456816
"170",-84.3879824,33.7489954
"171",-95.712891,37.09024
"172",-88.7033859,34.2576066
"173",-80.9473146,35.2144026
"174",-71.542969,-35.675147
"175",-95.5507253,37.2724599
"176",NA,NA
"177",-87.8219418,42.0802392
"178",-121.6555013,36.6777372
"179",NA,NA
"180",-95.3698028,29.7604267
"181",NA,NA
"182",NA,NA
"183",-82.2542834,34.7370639
"184",-118.1937395,33.7700504
"185",-106.346771,56.130366
"186",-120.0928127,34.7415368
"187",-81.6943605,41.49932
"188",NA,NA
"189",-83.357567,33.9519347
"190",-80.1917902,25.7616798
"191",-81.1637245,33.836081
"192",-87.6297982,41.8781136
"193",-87.6297982,41.8781136
"194",-85.6023643,44.3148443
"195",-86.7816016,36.1626638
"196",-106.346771,56.130366
"197",-73.9712488,40.7830603
"198",-90.0489801,35.1495343
"199",-78.2934468,43.9491784
"200",NA,NA
"201",NA,NA
"202",-97.0931568,32.7588462
"203",-76.2858726,36.8507689
"204",-74.0431435,40.7177545
"205",18.0685808,59.3293235
"206",-80.9450759,35.0073697
"207",-81.4736377,28.4722475
"208",-95.965205,36.132395
"209",NA,NA
"210",-96.8216558,32.9517634
"211",-119.4179324,36.778261
"212",-85.7584557,38.2526647
"213",NA,NA
"214",-121.8863286,37.3382082
"215",-77.9927651,35.3848841
"216",-71.0588801,42.3600825
"217",-71.0588801,42.3600825
"218",-97.59976,35.2472869
"219",-82.9987942,39.9611755
"220",-82.9987942,39.9611755
"221",-82.9987942,39.9611755
"222",NA,NA
"223",-89.640658,40.5675388
"224",NA,NA
"225",-75.977985,36.8529263
"226",NA,NA
"227",-97.7430608,30.267153
"228",-94.969956,35.91537
"229",NA,NA
"230",-96.6388833,32.912624
"231",-87.6297982,41.8781136
"232",-73.2612615,41.1408363
"233",-86.5804473,35.5174913
"234",-79.9958864,40.4406248
"235",NA,NA
"236",-89.3985283,40.6331249
"237",-87.6297982,41.8781136
"238",NA,NA
"239",-95.712891,37.09024
"240",-95.712891,37.09024
"241",-95.712891,37.09024
"242",-115.8018432,37.2371623
"243",NA,NA
"244",NA,NA
"245",-96.7969879,32.7766642
"246",-122.6269768,47.5650067
"247",-81.5157535,27.6648274
"248",15.2551187,54.5259614
"249",-7.6920536,53.1423672
"250",-74.0059728,40.7127753
"251",NA,NA
"252",-85.323214,51.253775
"253",-121.8863286,37.3382082
"254",NA,NA
